init_fuel,city,walking.duration,walking.distance,init_address,vendor,final_time,driving.duration,driving.distance,plate,final_address,init_time,vin,smartPhoneRequired,init_date,final_fuel,exterior,interior,final_date,engineType,origin_destination.type,origin_destination.coordinates[0][0],origin_destination.coordinates[0][1],origin_destination.coordinates[1][0],origin_destination.coordinates[1][1],public_transport.duration,public_transport.distance,public_transport.arrival_date,public_transport.arrival_time,distance,virtual_rental_type_id,carModelData[0],carModelData[1],carModelData[2],car_category_id,car_category_type_id,car_name,onClick_disabled,virtual_rental_id
82,Torino,5180,6815,"Via Giuseppe Baretti, 4, 10125 Torino TO",enjoy,1505718155,1240,7227,EZ271GW,"Corso Unione Sovietica, 592, 10135 Torino TO",1505715978,,,2017-09-18T08:26:18.000Z,80,,,2017-09-18T09:02:35.000Z,,LineString,7.6784472,45.05773,7.6246724,45.013763,2549,7860,2017-09-18T09:43:23.000Z,1505720603,6457,2,99,100,141,8,1,Fiat 500,false,433023
69,Torino,1778,2415,"Via Gaspare Gozzi, 9, 10121 Torino TO",enjoy,1505716705,732,2804,EZ004TY,"Via Fratelli Calandra, 23, 10123 Torino TO",1505715978,,,2017-09-18T08:26:18.000Z,68,,,2017-09-18T08:38:25.000Z,,LineString,7.666736,45.07051,7.6880603,45.05979,875,2227,2017-09-18T08:53:24.000Z,1505717604,2054,2,99,141,,8,1,Fiat 500,false,337734
75,Torino,1991,2559,"Corso Svizzera, 179a, 10149 Torino TO",enjoy,1505717199,533,2804,EZ797DD,"Corso Vittorio Emanuele II, 129, 10138 Torino TO",1505715978,,,2017-09-18T08:26:18.000Z,74,,,2017-09-18T08:46:39.000Z,,LineString,7.660285,45.09017,7.6584086,45.069992,888,2518,2017-09-18T09:08:43.000Z,1505718523,2247,2,99,100,141,8,1,Fiat 500,false,405204
53,Torino,4768,6271,"Corso Bolzano, 2, 10121 Torino TO",enjoy,1505718393,1184,6637,EZ999DD,"Via Piobesi, 14-20, 10135 Torino TO",1505715978,,,2017-09-18T08:26:18.000Z,52,,,2017-09-18T09:06:33.000Z,,LineString,7.66425,45.06826,7.642477,45.02112,1981,8500,2017-09-18T09:42:43.000Z,1505720563,5510,2,99,100,141,8,1,Fiat 500,false,421620
15,Torino,1794,2366,"Via Aosta, 18, 10152 Torino TO",enjoy,1505717690,554,2879,EZ112GW,"Via Varallo, 11-13, 10153 Torino TO",1505715978,,,2017-09-18T08:26:18.000Z,14,,,2017-09-18T08:54:50.000Z,,LineString,7.6903706,45.08307,7.7101088,45.070427,1216,2785,2017-09-18T09:27:22.000Z,1505719642,2091,2,99,100,,8,1,Fiat 500,false,367866
91,Torino,329,413,"Corso Principe Oddone, 3, 10144 Torino TO",enjoy,1505719096,313,1121,EZ118GW,"Via Carlo Allioni, 2, 10122 Torino TO",1505715978,,,2017-09-18T08:26:18.000Z,89,,,2017-09-18T09:18:16.000Z,,LineString,7.6693506,45.078243,7.6717796,45.076893,-1,-1,-1,-1,242,2,99,100,141,8,1,Fiat 500,false,400656
30,Torino,2556,3410,"Corso Castelfidardo, 42, 10138 Torino TO",enjoy,1505718155,552,3689,EZ808DD,"Via Livorno, 58, 10144 Torino TO",1505715978,,,2017-09-18T08:26:18.000Z,93,,,2017-09-18T09:02:35.000Z,,LineString,7.6588783,45.062534,7.670528,45.089043,2450,4604,2017-09-18T09:47:57.000Z,1505720877,3084,2,99,100,141,8,1,Fiat 500,false,382886
59,Torino,2779,3662,"Via San Domenico, 21, 10122 Torino TO",car2go,1505717066,708,3711,088/FF054NT,"Viale Madonna di Campagna, 17, 10147 Torino TO",1505716013,WME4533421K150213,true,2017-09-18T08:26:53.000Z,56,GOOD,GOOD,2017-09-18T08:44:26.000Z,CE,LineString,7.67686,45.07593,7.66839,45.10233,1691,5024,2017-09-18T09:11:14.000Z,1505718674,3008,,,,,,,,,
65,Torino,2297,3135,"Via Chambéry, 24, 10141 Torino TO",car2go,1505716911,488,3142,476/FK867LX,"Corso Svizzera, 26, 10143 Torino TO",1505716013,WME4530421Y135224,true,2017-09-18T08:26:53.000Z,62,GOOD,GOOD,2017-09-18T08:41:51.000Z,CE,LineString,7.62021,45.06927,7.64966,45.07824,1129,3321,2017-09-18T09:01:50.000Z,1505718110,2516,,,,,,,,,
60,Torino,1399,1898,"Via Giuseppe Pomba, 19, 10123 Torino TO",car2go,1505716755,470,2233,195/EZ569NP,"Via Giovanni Francesco Napione, 39-41, 10124 Torino TO",1505716013,WME4513341K751040,false,2017-09-18T08:26:53.000Z,60,GOOD,GOOD,2017-09-18T08:39:15.000Z,CE,LineString,7.68485,45.06471,7.70296,45.06893,1053,2405,2017-09-18T08:58:38.000Z,1505717918,1496,,,,,,,,,
40,Torino,3052,3957,"Via Bernardino Drovetti, 26, 10138 Torino TO",car2go,1505717178,823,4636,552/FK249PV,"Via Francesco De Sanctis, 136, 10142 Torino TO",1505716013,WME4530421Y135271,true,2017-09-18T08:26:53.000Z,37,GOOD,GOOD,2017-09-18T08:46:18.000Z,CE,LineString,7.66496,45.07337,7.62292,45.06506,1745,4787,2017-09-18T09:16:10.000Z,1505718970,3426,,,,,,,,,
40,Torino,2658,3465,"Corso Giovanni Pascoli, 5-9, 10134 Torino TO",car2go,1505717489,811,3948,452/FK645LX,"Via dei Quartieri, 4, 10122 Torino TO",1505716117,WME4530421Y135061,true,2017-09-18T08:28:37.000Z,37,GOOD,GOOD,2017-09-18T08:51:29.000Z,CE,LineString,7.65878,45.04945,7.67476,45.0756,1705,4300,2017-09-18T09:23:03.000Z,1505719383,3165,,,,,,,,,
12,Torino,-1,-1,"Corso Galileo Ferraris, 120, 10129 Torino TO",car2go,1505727680,-1,-1,180/FF334NT,"Corso Re Umberto, 23, 10128 Torino TO",1505716117,WME4533421K149939,true,2017-09-18T08:28:37.000Z,100,GOOD,GOOD,2017-09-18T11:41:20.000Z,CE,LineString,7.66241,45.05354,7.67358,45.06359,-1,-1,-1,-1,1419,,,,,,,,,
81,Torino,2171,2951,"Via Giovanni Carlo Cavalli, 1a, 10138 Torino TO",car2go,1505717430,535,3625,313/FF288SJ,"Via Aosta, 8, 10152 Torino TO",1505716117,WME4533421K151745,true,2017-09-18T08:28:37.000Z,81,GOOD,GOOD,2017-09-18T08:50:30.000Z,CE,LineString,7.66426,45.06977,7.68913,45.08148,1486,3846,2017-09-18T09:17:34.000Z,1505719054,2345,,,,,,,,,
15,Torino,3290,4333,"Corso Unione Sovietica, 221A, 10134 Torino TO",car2go,1505717818,775,4632,492/FK895LX,"Via San Francesco d'Assisi, 37-39, 10121 Torino TO",1505716117,WME4530421Y135239,true,2017-09-18T08:28:37.000Z,15,GOOD,GOOD,2017-09-18T08:56:58.000Z,CE,LineString,7.64973,45.03555,7.67733,45.06767,1520,4689,2017-09-18T09:21:41.000Z,1505719301,4175,,,,,,,,,
50,Torino,3625,4744,"Via Vittorio Cuniberti, 92F, 10151 Torino TO",car2go,1505718296,942,4930,116/FF115NT,"Via Coazze, 18, 10138 Torino TO",1505716117,WME4533421K151687,true,2017-09-18T08:28:37.000Z,46,GOOD,GOOD,2017-09-18T09:04:56.000Z,CE,LineString,7.65579,45.11071,7.6533,45.07457,1922,5663,2017-09-18T09:39:11.000Z,1505720351,4020,,,,,,,,,
50,Torino,-1,-1,"Corso Cesare Correnti, 58, 10136 Torino TO",car2go,1505716223,-1,-1,543/FK206PV,"Corso Cesare Correnti, 58, 10136 Torino TO",1505716117,WME4530421Y135034,true,2017-09-18T08:28:37.000Z,50,GOOD,GOOD,2017-09-18T08:30:23.000Z,CE,LineString,7.63301,45.05111,7.63301,45.05111,-1,-1,-1,-1,0,,,,,,,,,
68,Torino,2957,3824,"Via Poliziano, 41, 10153 Torino TO",car2go,1505717543,666,3953,296/FF242SJ,"Str. del Fortino, 42, 10152 Torino TO",1505716117,WME4533421K154256,true,2017-09-18T08:28:37.000Z,68,GOOD,GOOD,2017-09-18T08:52:23.000Z,CE,LineString,7.7163,45.07658,7.67564,45.08633,2171,5428,2017-09-18T09:42:15.000Z,1505720535,3369,,,,,,,,,
31,Torino,1472,1935,"Via Buenos Aires, 72, 10137 Torino TO",car2go,1505717123,415,1952,419/FK620LX,"Corso Siracusa, 35-39, 10136 Torino TO",1505716117,WME4530421Y135099,true,2017-09-18T08:28:37.000Z,31,GOOD,GOOD,2017-09-18T08:45:23.000Z,CE,LineString,7.64053,45.03766,7.63481,45.05179,925,2452,2017-09-18T09:12:01.000Z,1505718721,1633,,,,,,,,,
56,Torino,2346,2993,"Corso Tortona, 55-57, 10153 Torino TO",car2go,1505718244,933,3771,178/FF203NT,"Via Cernaia, 30, 10122 Torino TO",1505716172,WME4533421K151741,true,2017-09-18T08:29:32.000Z,56,GOOD,GOOD,2017-09-18T09:04:04.000Z,CE,LineString,7.70468,45.07473,7.67153,45.07252,-1,-1,-1,-1,2613,,,,,,,,,
78,Torino,1715,2306,"Corso Giulio Cesare, 31A, 10152 Torino TO",enjoy,1505717199,574,2845,EZ164SE,"Corso Taranto, 44-56, 10154 Torino TO",1505716208,,,2017-09-18T08:30:08.000Z,77,,,2017-09-18T08:46:39.000Z,,LineString,7.687889,45.083508,7.7010837,45.10073,738,2347,2017-09-18T09:02:00.000Z,1505718120,2175,2,99,141,,8,1,Fiat 500,false,436484
38,Torino,4128,5321,"Corso Raffaello, 17, 10125 Torino TO",enjoy,1505721030,949,5845,EZ058TY,"Corso Enrico Tazzoli, 116, 10137 Torino TO",1505716208,,,2017-09-18T08:30:08.000Z,35,,,2017-09-18T09:50:30.000Z,,LineString,7.6779156,45.05185,7.6262493,45.035393,2406,6861,2017-09-18T10:34:14.000Z,1505723654,4449,2,99,141,,8,1,Fiat 500,false,353367
86,Torino,21,29,"Corso Giulio Cesare, 28, 10152 Torino TO",enjoy,1505716480,5,29,EZ047TY,"Corso Giulio Cesare, 30, 10152 Torino TO",1505716208,,,2017-09-18T08:30:08.000Z,86,,,2017-09-18T08:34:40.000Z,,LineString,7.6882796,45.083588,7.6884093,45.08383,-1,-1,-1,-1,28,2,99,,,8,1,Fiat 500,false,411035
84,Torino,1306,1689,"Via Vagnone, 16, 10144 Torino TO",enjoy,1505717919,491,2735,EZ226GW,"Via Nino Bixio, 45, 10138 Torino TO",1505716208,,,2017-09-18T08:30:08.000Z,82,,,2017-09-18T08:58:39.000Z,,LineString,7.664122,45.08056,7.657974,45.06784,1023,2302,2017-09-18T09:22:05.000Z,1505719325,1493,2,99,100,141,8,1,Fiat 500,false,421782
89,Torino,931,1197,"via San Pietro in Vincoli, 28, 10152 Torino TO",enjoy,1505717199,698,2684,EZ988DD,"Via Santa Maria, 81, 10122 Torino TO",1505716208,,,2017-09-18T08:30:08.000Z,87,,,2017-09-18T08:46:39.000Z,,LineString,7.6808968,45.08215,7.6761055,45.07264,934,1683,2017-09-18T09:02:06.000Z,1505718126,1121,2,99,100,141,8,1,Fiat 500,false,485396
91,Torino,1303,1698,"Via Nole, 16-30, 10149 Torino TO",enjoy,1505718155,374,2047,EZ129GW,"Via S. Donato, 38-40, 10144 Torino TO",1505716208,,,2017-09-18T08:30:08.000Z,90,,,2017-09-18T09:02:35.000Z,,LineString,7.6605625,45.091824,7.6648803,45.080235,866,2181,2017-09-18T09:21:11.000Z,1505719271,1331,2,99,100,141,8,1,Fiat 500,false,401736
43,Torino,3549,4655,"Corso Castelfidardo, 30A, 10129 Torino TO",enjoy,1505717690,738,4915,EZ096TY,"Via Cardinale Guglielmo Massaia, 75, 10147 Torino TO",1505716208,,,2017-09-18T08:30:08.000Z,42,,,2017-09-18T08:54:50.000Z,,LineString,7.66077,45.065144,7.668462,45.101467,2272,5858,2017-09-18T09:38:32.000Z,1505720312,4081,2,99,141,,8,1,Fiat 500,false,435072
44,Torino,4912,6399,"Via Michele Antonio Vibò, 21, 10147 Torino TO",enjoy,1505717690,1077,6647,EZ195TY,"Via Lesegno, 54, 10136 Torino TO",1505716208,,,2017-09-18T08:30:08.000Z,40,,,2017-09-18T08:54:50.000Z,,LineString,7.6782255,45.0945,7.6426044,45.04971,2919,9126,2017-09-18T09:50:44.000Z,1505721044,5708,2,99,141,,8,1,Fiat 500,false,453488
76,Torino,3322,4370,"Via Barletta, 5-7, 10136 Torino TO",enjoy,1505717919,1007,5505,EZ118TY,"Piazza Savoia, 6, 10122 Torino TO",1505716208,,,2017-09-18T08:30:08.000Z,74,,,2017-09-18T08:58:39.000Z,,LineString,7.6495385,45.0456,7.677623,45.07498,1588,4874,2017-09-18T09:35:48.000Z,1505720148,3939,2,99,141,,8,1,Fiat 500,false,478642
74,Torino,-1,-1,"Corso Taranto, Torino, TO, Italia",enjoy,1505716480,-1,-1,EZ104GW,"Corso Taranto, Torino, TO, Italia",1505716208,,,2017-09-18T08:30:08.000Z,74,,,2017-09-18T08:34:40.000Z,,LineString,7.706555,45.098236,7.706555,45.098236,-1,-1,-1,-1,0,2,99,100,141,8,1,Fiat 500,false,406408
75,Torino,427,565,"Via Gradisca, 105A, 10137 Torino TO",car2go,1505722982,159,606,200/EZ567NP,"Via Piscina, 11a, 10137 Torino TO",1505716223,WME4513341K750439,false,2017-09-18T08:30:23.000Z,69,GOOD,GOOD,2017-09-18T10:23:02.000Z,CE,LineString,7.64251,45.04489,7.63716,45.04259,344,580,2017-09-18T10:27:30.000Z,1505723250,491,,,,,,,,,
40,Torino,-1,-1,"Corso Eusebio Giambone, 71, 10134 Torino TO",car2go,1505718090,-1,-1,308/FF283SJ,"Via Polonghera, 52, 10138 Torino TO",1505716223,WME4533421K151551,true,2017-09-18T08:30:23.000Z,37,GOOD,GOOD,2017-09-18T09:01:30.000Z,CE,LineString,7.65484,45.03035,7.65357,45.06542,2191,8632,2017-09-18T09:39:28.000Z,1505720368,3898,,,,,,,,,
56,Torino,414,563,"Via Tollegno, 1-9, 10154 Torino TO",car2go,1505716380,156,843,174/FF199NT,"Piazza Giovanni Bottesini, 11, 10154 Torino TO",1505716223,WME4533421K151401,true,2017-09-18T08:30:23.000Z,56,GOOD,GOOD,2017-09-18T08:33:00.000Z,CE,LineString,7.69754,45.08463,7.69756,45.08814,382,1041,2017-09-18T08:42:41.000Z,1505716961,390,,,,,,,,,
100,Torino,1689,2277,"Via Amerigo Vespucci, 10, 10128 Torino TO",car2go,1505717650,644,2926,526/FK806LX,"Via Giuseppe Pomba, 18-20, 10123 Torino TO",1505716223,WME4530421Y135166,true,2017-09-18T08:30:23.000Z,100,GOOD,GOOD,2017-09-18T08:54:10.000Z,CE,LineString,7.66659,45.05477,7.68509,45.06478,1208,2602,2017-09-18T09:17:21.000Z,1505719041,1829,,,,,,,,,
28,Torino,2037,2673,"Corso Giulio Cesare, 80, 10154 Torino TO",car2go,1505717123,1116,4968,461/FK852LX,"Via S. Tommaso, 27, 10121 Torino TO",1505716223,WME4530421Y135193,true,2017-09-18T08:30:23.000Z,25,GOOD,GOOD,2017-09-18T08:45:23.000Z,CE,LineString,7.69226,45.08975,7.68097,45.06914,1126,2911,2017-09-18T09:06:08.000Z,1505718368,2455,,,,,,,,,
28,Torino,5083,6817,"Corso Siracusa, 16-18, 10136 Torino TO",car2go,1505717757,1118,7525,517/FK718LX,"Corso Grosseto, 190, 10148 Torino TO",1505716223,WME4530421Y135188,true,2017-09-18T08:30:23.000Z,25,GOOD,GOOD,2017-09-18T08:55:57.000Z,CE,LineString,7.63445,45.05371,7.67012,45.10513,2191,7131,2017-09-18T09:40:00.000Z,1505720400,6362,,,,,,,,,
62,Torino,2421,3208,"Corso Unione Sovietica, 171, 10134 Torino TO",car2go,1505717066,602,3544,421/FK622LX,"Via Massena, 6-12, 10128 Torino TO",1505716275,WME4530421Y135101,true,2017-09-18T08:31:15.000Z,59,GOOD,GOOD,2017-09-18T08:44:26.000Z,CE,LineString,7.6542,45.03946,7.6744,45.06319,1140,3520,2017-09-18T09:08:19.000Z,1505718499,3077,,,,,,,,,
43,Torino,5800,7887,"Via Valentino Carrera, 104, 10146 Torino TO",car2go,1505719251,1053,17872,466/FK857LX,"Via Federico Patetta, 10155 Torino TO",1505716328,WME4530421Y135206,true,2017-09-18T08:32:08.000Z,37,GOOD,GOOD,2017-09-18T09:20:51.000Z,CE,LineString,7.62558,45.08015,7.70028,45.10458,2148,8348,2017-09-18T10:10:37.000Z,1505722237,6458,,,,,,,,,
43,Torino,-1,-1,"Corso Potenza, 6, 10143 Torino TO",car2go,1505716434,-1,-1,160/FF185NT,"Corso Potenza, 6, 10143 Torino TO",1505716328,WME4533421K152652,true,2017-09-18T08:32:08.000Z,43,GOOD,GOOD,2017-09-18T08:33:54.000Z,CE,LineString,7.65216,45.0879,7.65216,45.0879,-1,-1,-1,-1,0,,,,,,,,,
84,Torino,185,257,"Via Nizza, 10, 10125 Torino TO",car2go,1505717595,282,924,537/FK817LX,"Via Claudio Luigi Berthollet, 5A, 10125 Torino TO",1505716328,WME4530421Y135146,true,2017-09-18T08:32:08.000Z,81,GOOD,GOOD,2017-09-18T08:53:15.000Z,CE,LineString,7.67756,45.05882,7.67974,45.05972,-1,-1,-1,-1,198,,,,,,,,,
43,Torino,1663,2166,"Via Moncalvo, 55, 10131 Torino TO",car2go,1505717230,554,2726,548/FK211PV,"Via Principe Amedeo, 13, 10123 Torino TO",1505716328,WME4530421Y135093,true,2017-09-18T08:32:08.000Z,40,GOOD,GOOD,2017-09-18T08:47:10.000Z,CE,LineString,7.7097,45.0651,7.68808,45.06759,1087,2798,2017-09-18T09:08:33.000Z,1505718513,1719,,,,,,,,,
46,Torino,2483,3273,"Via S. Marino, 133, 10137 Torino TO",car2go,1505717981,659,3842,332/FF065VV,"Via Massena, 101, 10128 Torino TO",1505716380,WME4533421K152238,true,2017-09-18T08:33:00.000Z,46,GOOD,GOOD,2017-09-18T08:59:41.000Z,CE,LineString,7.63634,45.04044,7.66752,45.05339,1394,3823,2017-09-18T09:27:02.000Z,1505719622,2839,,,,,,,,,
34,Torino,2783,3720,"Via Caraglio, 69, 10141 Torino TO",car2go,1505717818,661,3960,470/FK861LX,"Via Nole, 59-61, 10149 Torino TO",1505716380,WME4530421Y135213,true,2017-09-18T08:33:00.000Z,34,GOOD,GOOD,2017-09-18T08:56:58.000Z,CE,LineString,7.642,45.06212,7.65745,45.09156,1600,4322,2017-09-18T09:28:44.000Z,1505719724,3488,,,,,,,,,
75,Torino,2014,2711,"Via Pinerolo, 35a, 10152 Torino TO",car2go,1505718193,578,3339,264/FF157SJ,"Corso Regina Margherita, 46, 10153 Torino TO",1505716380,WME4533421K150729,true,2017-09-18T08:33:00.000Z,71,GOOD,GOOD,2017-09-18T09:03:13.000Z,CE,LineString,7.68493,45.08833,7.70082,45.07127,1518,3554,2017-09-18T09:41:41.000Z,1505720501,2269,,,,,,,,,
100,Torino,941,1289,"Via Nole, 55, 10149 Torino TO",car2go,1505716911,326,1662,164/FF189NT,"Corso Mortara, 24, 10149 Torino TO",1505716434,WME4533421K152828,true,2017-09-18T08:33:54.000Z,100,GOOD,GOOD,2017-09-18T08:41:51.000Z,CE,LineString,7.65902,45.09172,7.67426,45.09021,-1,-1,-1,-1,1207,,,,,,,,,
65,Torino,4383,5670,"Via Madonna delle Rose, 70, 10134 Torino TO",car2go,1505717923,1092,6671,059/FF025NT,"Corso Svizzera, 5, 10143 Torino TO",1505716434,WME4533421K142426,true,2017-09-18T08:33:54.000Z,62,GOOD,GOOD,2017-09-18T08:58:43.000Z,CE,LineString,7.657,45.03403,7.64872,45.07657,1970,7867,2017-09-18T09:39:45.000Z,1505720385,4771,,,,,,,,,
100,Torino,2031,2709,"Corso Enrico Gamba, 10144 Torino TO",car2go,1505718404,932,4134,127/FF136NT,"Via Po, 10, 10123 Torino TO",1505716434,WME4533421K152637,true,2017-09-18T08:33:54.000Z,100,GOOD,GOOD,2017-09-18T09:06:44.000Z,CE,LineString,7.67311,45.08462,7.68854,45.06917,1404,4067,2017-09-18T09:39:01.000Z,1505720341,2100,,,,,,,,,
96,Torino,1601,2056,"Corso Umbria, 52, 10144 Torino TO",enjoy,1505717919,291,2083,EZ053TY,"Corso Inghilterra, 13a, 10138 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,94,,,2017-09-18T08:58:39.000Z,,LineString,7.665757,45.087498,7.664373,45.071262,911,2493,2017-09-18T09:17:52.000Z,1505719072,1807,2,99,141,,8,1,Fiat 500,false,464009
61,Torino,4360,5863,"Corso Potenza, 48-56, 10149 Torino TO",enjoy,1505718393,1037,6299,EZ046TY,"Via Lessolo, 5-9, 10153 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,58,,,2017-09-18T09:06:33.000Z,,LineString,7.6553974,45.09258,7.7122016,45.07057,2466,6606,2017-09-18T09:55:45.000Z,1505721345,5084,2,99,141,,8,1,Fiat 500,false,358667
82,Torino,2118,2737,"Corso Giulio Cesare, 31A, 10152 Torino TO",enjoy,1505717199,557,2975,EZ173TY,"Corso Grosseto, 58, 10148 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,84,,,2017-09-18T08:46:39.000Z,,LineString,7.688041,45.083645,7.683989,45.104374,1532,3343,2017-09-18T09:06:40.000Z,1505718400,2325,2,99,141,,8,1,Fiat 500,false,310773
37,Torino,2830,3694,"Via Giovanni Paisiello, 27-37, 10154 Torino TO",enjoy,1505718393,1138,5627,EZ032TY,"Via Confienza, 22, 10121 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,34,,,2017-09-18T09:06:33.000Z,,LineString,7.7010784,45.091106,7.6747403,45.067337,1574,4774,2017-09-18T09:35:26.000Z,1505720126,3353,2,99,141,,8,1,Fiat 500,false,455979
90,Torino,3,5,"Via Luigi Cibrario, 4, 10143 Torino TO",enjoy,1505716934,1,5,EZ791DD,"Via Luigi Cibrario, 4, 10143 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,90,,,2017-09-18T08:42:14.000Z,,LineString,7.6681366,45.077282,7.6680613,45.07727,-1,-1,-1,-1,6,2,99,100,,8,1,Fiat 500,false,458044
47,Torino,3475,4565,"Via Pietro Mascagni, 122B, 10154 Torino TO",enjoy,1505718155,1384,6373,EZ803DF,"Corso Giacomo Matteotti, 1, 10121 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,42,,,2017-09-18T09:02:35.000Z,,LineString,7.7073383,45.09736,7.6785064,45.06504,2035,5810,2017-09-18T09:35:58.000Z,1505720158,4244,2,99,100,141,8,1,Fiat 500,false,475623
44,Torino,2378,3074,"Via Lodi, 1, 10152 Torino TO",enjoy,1505717690,570,3483,EZ131TY,"Via Viterbo, 78-90, 10149 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,42,,,2017-09-18T08:54:50.000Z,,LineString,7.689118,45.084682,7.659375,45.094715,1686,3647,2017-09-18T09:20:04.000Z,1505719204,2586,2,99,141,,8,1,Fiat 500,false,459701
44,Torino,2733,3520,"Lungo Po Alessandro Antonelli, 177, 10153 Torino TO",enjoy,1505717919,708,4037,EZ183TY,"Piazza della Repubblica, 12, 10152 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,42,,,2017-09-18T08:58:39.000Z,,LineString,7.7263904,45.074787,7.6849933,45.076756,1494,5314,2017-09-18T09:30:45.000Z,1505719845,3255,2,99,141,,8,1,Fiat 500,false,361384
75,Torino,315,416,"Via Giovanni Botero, 17, 10122 Torino TO",enjoy,1505719578,112,417,EZ114GW,"Corso Giuseppe Siccardi, 8A, 10122 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,74,,,2017-09-18T09:26:18.000Z,,LineString,7.6790953,45.07093,7.674778,45.07148,304,456,2017-09-18T09:31:38.000Z,1505719898,344,2,99,100,141,8,1,Fiat 500,false,416105
40,Torino,1605,2094,"Piazza Solferino, 7, 10121 Torino TO",enjoy,1505717690,504,2476,EZ284GW,"Largo Re Umberto, 104, 10128 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,40,,,2017-09-18T08:54:50.000Z,,LineString,7.6770215,45.06838,7.664337,45.0532,843,2236,2017-09-18T09:09:10.000Z,1505718550,1958,2,99,100,141,8,1,Fiat 500,false,348670
84,Torino,1898,2504,"Corso Castelfidardo, 10129 Torino TO",enjoy,1505717919,486,2854,EZ187TY,"Via Gaspare Saccarelli, 28, 10144 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,84,,,2017-09-18T08:58:39.000Z,,LineString,7.6586356,45.061996,7.6672373,45.08132,1693,4489,2017-09-18T09:36:59.000Z,1505720219,2250,2,99,141,,8,1,Fiat 500,false,321489
68,Torino,1344,1714,"Via Solero, 10, 10134 Torino TO",enjoy,1505720318,442,1972,EZ793DD,"Via Caprera, 35-37, 10136 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,63,,,2017-09-18T09:38:38.000Z,,LineString,7.6655684,45.048363,7.6477165,45.04999,1105,2086,2017-09-18T10:00:01.000Z,1505721601,1413,2,99,100,141,8,1,Fiat 500,false,338510
60,Torino,2382,3261,"Via Po, 10A, 10123 Torino TO",enjoy,1505718155,687,3598,EZ837DD,"Via Oslavia, 53-57, 10153 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,58,,,2017-09-18T09:02:35.000Z,,LineString,7.688358,45.069286,7.7241106,45.074066,1317,3694,2017-09-18T09:22:56.000Z,1505719376,2855,2,99,100,141,8,1,Fiat 500,false,482285
54,Torino,2949,3995,"Via Nizza, 2, 10125 Torino TO",enjoy,1505718393,832,4236,EZ051TY,"Corso Brianza, 4-8, 10153 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,52,,,2017-09-18T09:06:33.000Z,,LineString,7.679405,45.06169,7.718037,45.075005,1620,5035,2017-09-18T09:40:26.000Z,1505720426,3373,2,99,,,8,1,Fiat 500,false,414177
51,Torino,339,425,"Corso Bolzano, 8A, 10121 Torino TO",enjoy,1505716934,203,784,FD205DR,"Via Giovanni Carlo Cavalli, 5, 10138 Torino TO",1505716480,,,2017-09-18T08:34:40.000Z,51,,,2017-09-18T08:42:14.000Z,,LineString,7.664526,45.068985,7.6625586,45.07035,-1,-1,-1,-1,216,2,99,100,141,8,1,Fiat 500,false,484493
100,Torino,2448,3314,"Corso Dante, 109, 10126 Torino TO",car2go,1505717595,432,3983,539/FK819LX,"Via Ventimiglia, 203-219, 10127 Torino TO",1505716497,WME4530421Y135143,true,2017-09-18T08:34:57.000Z,100,GOOD,GOOD,2017-09-18T08:53:15.000Z,CE,LineString,7.68031,45.04611,7.6663,45.01993,1187,4825,2017-09-18T09:19:18.000Z,1505719158,3110,,,,,,,,,
37,Torino,4879,6485,"Via Gian Domenico Romagnosi, 1, 10128 Torino TO",car2go,1505718296,1213,7295,089/FF055NT,"Viale Madonna di Campagna, 5, 10147 Torino TO",1505716497,WME4533421K150229,true,2017-09-18T08:34:57.000Z,34,GOOD,GOOD,2017-09-18T09:04:56.000Z,CE,LineString,7.67101,45.05409,7.66769,45.10198,2702,6701,2017-09-18T09:51:39.000Z,1505721099,5328,,,,,,,,,
100,Torino,-1,-1,"B, 10121 Torino TO",car2go,1505717383,-1,-1,049/FF834KW,"B, 10121 Torino TO",1505716497,WME4533421K151022,true,2017-09-18T08:34:57.000Z,100,GOOD,GOOD,2017-09-18T08:49:43.000Z,CE,LineString,7.66461,45.07152,7.66461,45.07152,-1,-1,-1,-1,0,,,,,,,,,
18,Torino,2010,2579,"Corso Umbria, 33, 10144 Torino TO",car2go,1505717818,640,2764,117/FF117NT,"Via Davide Bertolotti, 4, 10121 Torino TO",1505716497,WME4533421K151806,true,2017-09-18T08:34:57.000Z,18,GOOD,GOOD,2017-09-18T08:56:58.000Z,CE,LineString,7.66745,45.08552,7.67591,45.06869,1094,2720,2017-09-18T09:14:34.000Z,1505718874,1984,,,,,,,,,
